Id;Marker;NumVerts;Verts...;NumEdges;Edges...
0;0;3;4;2;0;3;8;0;2
1;0;3;4;1;2;3;6;4;8
2;0;3;4;3;1;3;10;5;6
3;0;3;4;0;3;3;2;1;10
4;0;3;5;0;2;3;3;0;9
5;0;3;5;2;1;3;9;4;7
6;0;3;5;1;3;3;7;5;11
7;0;3;5;3;0;3;11;1;3
